kimble_id,won,initial_month,finalized_month,time_to_rev,final_measured_p1,months_to_rev,p1_revenue_kimble_latest,p3_forecast_revenue_mean,p3_forecast_revenue_std,p3_forecast_revenue_last,p3_forecast_revenue_min,p3_forecast_revenue_max,p1_revenue_mean,p1_revenue_std,p1_revenue_last,p1_revenue_min,p1_revenue_max,level_mean,level_std,level_last,level_min,level_max,p2_resource_mean,p2_resource_std,p2_resource_last,p2_resource_min,p2_resource_max,p3_resource_mean,p3_resource_std,p3_resource_last,p3_resource_min,p3_resource_max,p2_forecast_revenue_mean,p2_forecast_revenue_std,p2_forecast_revenue_last,p2_forecast_revenue_min,p2_forecast_revenue_max,p3_cost_mean,p3_cost_std,p3_cost_last,p3_cost_min,p3_cost_max,p2_cost_mean,p2_cost_std,p2_cost_last,p2_cost_min,p2_cost_max,cost_rate_mean,cost_rate_std,cost_rate_last,cost_rate_min,cost_rate_max,adjustments_mean,adjustments_std,adjustments_last,adjustments_min,adjustments_max,sales_rate_mean,sales_rate_std,sales_rate_last,sales_rate_min,sales_rate_max,billable_days_mean,billable_days_std,billable_days_last,billable_days_min,billable_days_max,month_end,level_unique,level_nunique,resource_name_unique,resource_name_nunique,resource_bu_unique,resource_bu_nunique,resource_location_unique,resource_location_nunique,delivery_probability_unique,delivery_probability_nunique,p3_forecast_revenue_unique,p3_forecast_revenue_nunique,delivery_probability_mean,delivery_probability_std,delivery_probability_last,delivery_probability_min,delivery_probability_max,month_end_title_nunique,time_period_nunique,month_end_delta,time_period_delta,month_end_title_min_year,month_end_title_min_month,month_end_title_max_year,month_end_title_max_month,month_end_title_last_year,month_end_title_last_month,time_period_min_year,time_period_min_month,time_period_max_year,time_period_max_month,time_period_last_year,time_period_last_month,sales_opp_owner,delivery_manager,product,account,client_unit,split,initial_me_m,initial_me_y
KE012734-001,True,2019-01-01,2019-11-01,304 days 00:00:00.000000000,718859.55,10.0,718859.55,554477.0,137197.47651833834,712899.0,475266.0,712899.0,0.0,0.0,0.0,0.0,0.0,582.6666666666666,13.203534880225588,597.0,571.0,597.0,798.0,1382.1765444399641,2394.0,0.0,2394.0,2394.0,0.0,2394.0,2394.0,2394.0,237633.0,411592.429555015,712899.0,0.0,712899.0,509611.89666666655,0.015275252284701075,509611.8799999999,509611.8799999999,509611.9099999998,169870.62666666662,294224.55610023125,509611.8799999999,0.0,509611.8799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54867.2066666667,578.824251075733,55346.52000000009,54224.149999999994,55346.52000000009,4828.243333333332,338.69580102701843,5128.329999999999,4460.999999999999,5128.329999999999,2019-03-01,[4. 3. 5. 2. 6.],5,"['Janusz Baczyński' 'Vitalii Rozhkov' 'Bartosz Spychaj' 'Piotr Nowicki'
 'Olga Jędrzejczak' 'Wiktor Doberschuetz' 'Paweł Małyszek'
 'Yaroslav Maslov' 'Paweł Możdżonek' 'Mateusz Sroka' 'Jakub Tomczak'
 'Bartosz Nawrocki' 'Mikołaj Stankowiak' 'Filip Koczorowski'
 'Volodymyr Vagner' 'Tomasz Pietrusewicz' 'Marcin Nowaczyk' 'Paweł Perz'
 'Marcin Jarzembowski' 'Stepan Cherednikov' 'Jarosław Szczepankiewicz']",21,['PSU PL'],1,['Poznan'],1,[0.5  0.75],2,"[3500.   3325.   4025.   2975.   3150.   2800.   4500.   4275.   5175.
 3600.   3825.   4050.   3450.   1500.   2700.    175.    525.    675.
 5690.   5121.   6543.5  4836.5   284.5  3698.5  2276.    350.    225.
 5547.75 7681.5  9815.25 7254.75 3414.   4987.5  4725.   6037.5  4462.5
  787.5  4200.   5250.   8535.    426.75 6412.5  6075.   7762.5  5737.5
 1012.5  5400.   6750.   4950.   2475.    337.5 ]",51,0.5833333333333334,0.14433756729740643,0.75,0.5,0.75,3,7,59,183,2019,1,2019,3,2019,3,2019,6,2019,12,2019,6,10,1,5,29,6,train,1,2019
KE012734-001,True,2019-01-01,2019-11-01,304 days 00:00:00.000000000,718859.55,10.0,718859.55,584463.75,127065.28142750089,674424.0,475266.0,712899.0,0.0,0.0,0.0,0.0,0.0,579.75,12.257650672131268,571.0,571.0,597.0,1168.5,1350.0699981852792,2280.0,0.0,2394.0,2365.5,57.0,2280.0,2280.0,2394.0,346830.75,400793.56257087016,674424.0,0.0,712899.0,505342.15249999997,8539.48833334231,492532.92000000016,492532.92000000016,509611.9099999998,250536.2,289378.29651346285,492532.92000000016,0.0,509611.8799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54415.585000000036,1019.4149604716338,53060.72000000002,53060.72000000002,55346.52000000009,4928.657499999999,341.77270696326906,5229.900000000001,4460.999999999999,5229.900000000001,2019-04-01,[4. 3. 5. 2. 6.],5,"['Janusz Baczyński' 'Vitalii Rozhkov' 'Bartosz Spychaj' 'Piotr Nowicki'
 'Olga Jędrzejczak' 'Wiktor Doberschuetz' 'Paweł Małyszek'
 'Yaroslav Maslov' 'Paweł Możdżonek' 'Mateusz Sroka' 'Jakub Tomczak'
 'Bartosz Nawrocki' 'Mikołaj Stankowiak' 'Filip Koczorowski'
 'Volodymyr Vagner' 'Tomasz Pietrusewicz' 'Marcin Nowaczyk' 'Paweł Perz'
 'Marcin Jarzembowski' 'Stepan Cherednikov' 'Jarosław Szczepankiewicz']",21,['PSU PL'],1,['Poznan'],1,[0.5  0.75],2,"[3500.   3325.   4025.   2975.   3150.   2800.   4500.   4275.   5175.
 3600.   3825.   4050.   3450.   1500.   2700.    175.    525.    675.
 5690.   5121.   6543.5  4836.5   284.5  3698.5  2276.    350.    225.
 5547.75 7681.5  9815.25 7254.75 3414.   4987.5  4725.   6037.5  4462.5
  787.5  4200.   5250.   8535.    426.75 6412.5  6075.   7762.5  5737.5
 1012.5  5400.   6750.   4950.   2475.    337.5  1050.   8108.25 1280.25
 6828.   1687.5  2100.   3675.   3937.5 ]",59,0.625,0.14433756729740643,0.75,0.5,0.75,4,7,90,183,2019,1,2019,4,2019,4,2019,6,2019,12,2019,6,10,1,5,29,6,train,1,2019
KE012734-001,True,2019-01-01,2019-11-01,304 days 00:00:00.000000000,718859.55,10.0,718859.55,641107.0,167784.0223650631,867680.0,475266.0,867680.0,173536.0,388038.2925434035,867680.0,0.0,867680.0,568.6,27.097970403703677,524.0,524.0,597.0,1374.8,1256.9069973550152,2200.0,0.0,2394.0,2332.4,88.96516172075451,2200.0,2200.0,2394.0,451000.6,418011.241587831,867680.0,0.0,867680.0,499332.316,15338.93149897107,475292.9700000001,475292.9700000001,509611.9099999998,295487.554,270014.75885947753,475292.9700000001,0.0,509611.8799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53284.14800000003,2679.5808573487857,48758.40000000003,48758.40000000003,55346.52000000009,4509.6359999999995,982.5993714276435,2833.5499999999997,2833.5499999999997,5229.900000000001,2019-05-01,[4. 3. 5. 2. 6.],5,"['Janusz Baczyński' 'Vitalii Rozhkov' 'Bartosz Spychaj' 'Piotr Nowicki'
 'Olga Jędrzejczak' 'Wiktor Doberschuetz' 'Paweł Małyszek'
 'Yaroslav Maslov' 'Paweł Możdżonek' 'Mateusz Sroka' 'Jakub Tomczak'
 'Bartosz Nawrocki' 'Mikołaj Stankowiak' 'Filip Koczorowski'
 'Volodymyr Vagner' 'Tomasz Pietrusewicz' 'Marcin Nowaczyk' 'Paweł Perz'
 'Marcin Jarzembowski' 'Stepan Cherednikov' 'Jarosław Szczepankiewicz'
 'Krzysztof Kosmatka']",22,['PSU PL'],1,['Poznan'],1,[0.5  0.75 1.  ],3,"[ 3500.    3325.    4025.    2975.    3150.    2800.    4500.    4275.
  5175.    3600.    3825.    4050.    3450.    1500.    2700.     175.
   525.     675.    5690.    5121.    6543.5   4836.5    284.5   3698.5
  2276.     350.     225.    5547.75  7681.5   9815.25  7254.75  3414.
  4987.5   4725.    6037.5   4462.5    787.5   4200.    5250.    8535.
   426.75  6412.5   6075.    7762.5   5737.5   1012.5   5400.    6750.
  4950.    2475.     337.5   1050.    8108.25  1280.25  6828.    1687.5
  2100.    3675.    3937.5   7397.   10811.   13087.    9104.    1138.
 10242.    6650.    6300.    8050.    4900.    5600.    7000.    5950.
  8550.    7650.   10350.    7200.     900.    9000.    6900.    3000.
  8100.  ]",81,0.7,0.2091650066335189,1.0,0.5,1.0,5,7,120,183,2019,1,2019,5,2019,5,2019,6,2019,12,2019,6,10,1,5,29,6,train,1,2019
KE012734-001,True,2019-01-01,2019-11-01,304 days 00:00:00.000000000,718859.55,10.0,718859.55,678516.5016666666,175835.1711646166,865564.01,475266.0,867680.0,288874.00166666665,447522.17928808846,865564.01,0.0,867680.0,559.3333333333334,33.206425081099404,513.0,513.0,597.0,1511.585,1173.078419096524,2195.51,0.0,2394.0,2309.5833333333335,97.23909536121094,2195.5,2195.5,2394.0,520094.50166666665,410402.8776217072,865564.01,0.0,867680.0,495168.8566666667,17094.812585870113,474351.5600000001,474351.5600000001,509611.9099999998,325298.2216666667,252306.22553149203,474351.5600000001,0.0,509611.8799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52377.22333333336,3267.9040626840383,47842.59999999996,47842.59999999996,55346.52000000009,4157.764999999999,1230.9672715511163,2398.41,2398.41,5229.900000000001,2019-06-01,[4. 3. 5. 2. 6.],5,"['Janusz Baczyński' 'Vitalii Rozhkov' 'Bartosz Spychaj' 'Piotr Nowicki'
 'Olga Jędrzejczak' 'Wiktor Doberschuetz' 'Paweł Małyszek'
 'Yaroslav Maslov' 'Paweł Możdżonek' 'Mateusz Sroka' 'Jakub Tomczak'
 'Bartosz Nawrocki' 'Mikołaj Stankowiak' 'Filip Koczorowski'
 'Volodymyr Vagner' 'Tomasz Pietrusewicz' 'Marcin Nowaczyk' 'Paweł Perz'
 'Marcin Jarzembowski' 'Stepan Cherednikov' 'Jarosław Szczepankiewicz'
 'Krzysztof Kosmatka']",22,['PSU PL'],1,['Poznan'],1,[0.5  0.75 1.  ],3,"[ 3500.    3325.    4025.    2975.    3150.    2800.    4500.    4275.
  5175.    3600.    3825.    4050.    3450.    1500.    2700.     175.
   525.     675.    5690.    5121.    6543.5   4836.5    284.5   3698.5
  2276.     350.     225.    5547.75  7681.5   9815.25  7254.75  3414.
  4987.5   4725.    6037.5   4462.5    787.5   4200.    5250.    8535.
   426.75  6412.5   6075.    7762.5   5737.5   1012.5   5400.    6750.
  4950.    2475.     337.5   1050.    8108.25  1280.25  6828.    1687.5
  2100.    3675.    3937.5   7397.   10811.   13087.    9104.    1138.
 10242.    6650.    6300.    8050.    4900.    5600.    7000.    5950.
  8550.    7650.   10350.    7200.     900.    9000.    6900.    3000.
  8100.   11380.    9673.    4550.    2450.    7985.77  6249.73  4513.7
  5902.53  5862.5  11949.    9957.5   5850.    7330.03  6282.88  8028.13
  4188.59  6475.    9900.    5700.    9450.    7700.  ]",102,0.75,0.22360679774997896,1.0,0.5,1.0,6,7,151,183,2019,1,2019,6,2019,6,2019,6,2019,12,2019,6,10,1,5,29,6,train,1,2019
KE012734-001,True,2019-01-01,2019-11-01,304 days 00:00:00.000000000,718859.55,10.0,718859.55,699418.7857142857,169774.39303654263,824832.49,475266.0,867680.0,365439.5,455996.35913113935,824832.49,0.0,867680.0,549.7142857142857,39.5799371976691,492.0,492.0,597.0,1592.7514285714285,1092.1889664099429,2079.75,0.0,2394.0,2276.75,124.20035896351781,2079.75,2079.75,2394.0,563628.5,391950.54710556916,824832.49,0.0,867680.0,488490.2,23574.527889655918,448418.25999999995,448418.25999999995,509611.9099999998,342886.7985714286,234977.01830398897,448418.25999999995,0.0,509611.8799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51483.49714285716,3806.6463359792206,46121.139999999985,46121.139999999985,55346.52000000009,3947.7285714285713,1253.611102235306,2687.510000000001,2398.41,5229.900000000001,2019-07-01,[4. 3. 5. 2. 6.],5,"['Janusz Baczyński' 'Vitalii Rozhkov' 'Bartosz Spychaj' 'Piotr Nowicki'
 'Olga Jędrzejczak' 'Wiktor Doberschuetz' 'Paweł Małyszek'
 'Yaroslav Maslov' 'Paweł Możdżonek' 'Mateusz Sroka' 'Jakub Tomczak'
 'Bartosz Nawrocki' 'Mikołaj Stankowiak' 'Filip Koczorowski'
 'Volodymyr Vagner' 'Tomasz Pietrusewicz' 'Marcin Nowaczyk' 'Paweł Perz'
 'Marcin Jarzembowski' 'Stepan Cherednikov' 'Jarosław Szczepankiewicz'
 'Krzysztof Kosmatka']",22,['PSU PL'],1,['Poznan'],1,[0.5  0.75 1.  ],3,"[ 3500.    3325.    4025.    2975.    3150.    2800.    4500.    4275.
  5175.    3600.    3825.    4050.    3450.    1500.    2700.     175.
   525.     675.    5690.    5121.    6543.5   4836.5    284.5   3698.5
  2276.     350.     225.    5547.75  7681.5   9815.25  7254.75  3414.
  4987.5   4725.    6037.5   4462.5    787.5   4200.    5250.    8535.
   426.75  6412.5   6075.    7762.5   5737.5   1012.5   5400.    6750.
  4950.    2475.     337.5   1050.    8108.25  1280.25  6828.    1687.5
  2100.    3675.    3937.5   7397.   10811.   13087.    9104.    1138.
 10242.    6650.    6300.    8050.    4900.    5600.    7000.    5950.
  8550.    7650.   10350.    7200.     900.    9000.    6900.    3000.
  8100.   11380.    9673.    4550.    2450.    7985.77  6249.73  4513.7
  5902.53  5862.5  11949.    9957.5   5850.    7330.03  6282.88  8028.13
  4188.59  6475.    9900.    5700.    9450.    7700.    6912.5   6928.08
  7967.29  5888.87  4503.25  7350.    3850.    5885.33  7962.5   5192.93
  3469.57  2077.17  2250.  ]",115,0.7857142857142857,0.22493385271060937,1.0,0.5,1.0,7,7,181,183,2019,1,2019,7,2019,7,2019,6,2019,12,2019,6,10,12,5,29,6,train,1,2019
KE012734-001,True,2019-01-01,2019-11-01,304 days 00:00:00.000000000,718859.55,10.0,718859.55,704118.6625,157741.67051878973,737017.8,475266.0,867680.0,411886.7875,442138.90935302206,737017.8,0.0,867680.0,537.5,50.361549959127714,452.0,452.0,597.0,1631.2762500000001,1017.0246165434528,1900.95,0.0,2394.0,2229.775,175.71356968495226,1900.95,1900.95,2394.0,585302.1625,368017.3242124244,737017.8,0.0,867680.0,478710.5325,35234.91853730196,410252.86000000004,410252.86000000004,509611.9099999998,351307.55624999997,218846.36089521385,410252.86000000004,0.0,509611.8799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50139.50375000001,5183.726726232353,40731.549999999996,40731.549999999996,55346.52000000009,3688.75875,1372.4277449046008,1875.9699999999998,1875.9699999999998,5229.900000000001,2019-08-01,[4. 3. 5. 2. 6.],5,"['Janusz Baczyński' 'Vitalii Rozhkov' 'Bartosz Spychaj' 'Piotr Nowicki'
 'Olga Jędrzejczak' 'Wiktor Doberschuetz' 'Paweł Małyszek'
 'Yaroslav Maslov' 'Paweł Możdżonek' 'Mateusz Sroka' 'Jakub Tomczak'
 'Bartosz Nawrocki' 'Mikołaj Stankowiak' 'Filip Koczorowski'
 'Volodymyr Vagner' 'Tomasz Pietrusewicz' 'Marcin Nowaczyk' 'Paweł Perz'
 'Marcin Jarzembowski' 'Stepan Cherednikov' 'Jarosław Szczepankiewicz'
 'Krzysztof Kosmatka']",22,['PSU PL'],1,['Poznan'],1,[0.5  0.75 1.  ],3,"[ 3500.    3325.    4025.    2975.    3150.    2800.    4500.    4275.
  5175.    3600.    3825.    4050.    3450.    1500.    2700.     175.
   525.     675.    5690.    5121.    6543.5   4836.5    284.5   3698.5
  2276.     350.     225.    5547.75  7681.5   9815.25  7254.75  3414.
  4987.5   4725.    6037.5   4462.5    787.5   4200.    5250.    8535.
   426.75  6412.5   6075.    7762.5   5737.5   1012.5   5400.    6750.
  4950.    2475.     337.5   1050.    8108.25  1280.25  6828.    1687.5
  2100.    3675.    3937.5   7397.   10811.   13087.    9104.    1138.
 10242.    6650.    6300.    8050.    4900.    5600.    7000.    5950.
  8550.    7650.   10350.    7200.     900.    9000.    6900.    3000.
  8100.   11380.    9673.    4550.    2450.    7985.77  6249.73  4513.7
  5902.53  5862.5  11949.    9957.5   5850.    7330.03  6282.88  8028.13
  4188.59  6475.    9900.    5700.    9450.    7700.    6912.5   6928.08
  7967.29  5888.87  4503.25  7350.    3850.    5885.33  7962.5   5192.93
  3469.57  2077.17  2250.    1308.7   1081.1   9281.25  5206.25]",119,0.8125,0.22160131510697959,1.0,0.5,1.0,8,7,212,183,2019,1,2019,8,2019,8,2019,6,2019,12,2019,6,10,12,5,29,6,train,1,2019
KE012734-001,True,2019-01-01,2019-11-01,304 days 00:00:00.000000000,718859.55,10.0,718859.55,707468.4411111111,147895.63699275322,734266.6699999999,475266.0,867680.0,447706.7744444444,427315.5818019001,734266.6699999999,0.0,867680.0,528.6666666666666,54.05090193512039,458.0,452.0,597.0,1660.4355555555558,955.3528524727279,1893.71,0.0,2394.0,2192.4333333333334,198.91066305002357,1893.7,1893.7,2394.0,601853.7744444445,347811.3853470713,734266.6699999999,0.0,867680.0,470918.63333333336,40407.119204423914,408583.44,408583.44,509611.9099999998,357671.5433333333,205600.38047585153,408583.44,0.0,509611.8799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49094.08666666668,5774.791496569401,40730.749999999985,40730.749999999985,55346.52000000009,3487.337777777778,1418.8893008510017,1875.9699999999998,1875.9699999999998,5229.900000000001,2019-09-01,[4. 3. 5. 2. 6.],5,"['Janusz Baczyński' 'Vitalii Rozhkov' 'Bartosz Spychaj' 'Piotr Nowicki'
 'Olga Jędrzejczak' 'Wiktor Doberschuetz' 'Paweł Małyszek'
 'Yaroslav Maslov' 'Paweł Możdżonek' 'Mateusz Sroka' 'Jakub Tomczak'
 'Bartosz Nawrocki' 'Mikołaj Stankowiak' 'Filip Koczorowski'
 'Volodymyr Vagner' 'Tomasz Pietrusewicz' 'Marcin Nowaczyk' 'Paweł Perz'
 'Marcin Jarzembowski' 'Stepan Cherednikov' 'Jarosław Szczepankiewicz'
 'Krzysztof Kosmatka']",22,['PSU PL'],1,['Poznan'],1,[0.5  0.75 1.  ],3,"[ 3500.    3325.    4025.    2975.    3150.    2800.    4500.    4275.
  5175.    3600.    3825.    4050.    3450.    1500.    2700.     175.
   525.     675.    5690.    5121.    6543.5   4836.5    284.5   3698.5
  2276.     350.     225.    5547.75  7681.5   9815.25  7254.75  3414.
  4987.5   4725.    6037.5   4462.5    787.5   4200.    5250.    8535.
   426.75  6412.5   6075.    7762.5   5737.5   1012.5   5400.    6750.
  4950.    2475.     337.5   1050.    8108.25  1280.25  6828.    1687.5
  2100.    3675.    3937.5   7397.   10811.   13087.    9104.    1138.
 10242.    6650.    6300.    8050.    4900.    5600.    7000.    5950.
  8550.    7650.   10350.    7200.     900.    9000.    6900.    3000.
  8100.   11380.    9673.    4550.    2450.    7985.77  6249.73  4513.7
  5902.53  5862.5  11949.    9957.5   5850.    7330.03  6282.88  8028.13
  4188.59  6475.    9900.    5700.    9450.    7700.    6912.5   6928.08
  7967.29  5888.87  4503.25  7350.    3850.    5885.33  7962.5   5192.93
  3469.57  2077.17  2250.    1308.7   1081.1   9281.25  5206.25  9530.75
  4681.25  8961.75  7003.12  6825.  ]",124,0.8333333333333334,0.21650635094610968,1.0,0.5,1.0,9,7,243,183,2019,1,2019,9,2019,9,2019,6,2019,12,2019,6,10,12,5,29,6,train,1,2019
KE012734-001,True,2019-01-01,2019-11-01,304 days 00:00:00.000000000,718859.55,10.0,718859.55,707938.542,139445.2680636361,712169.45,475266.0,867680.0,474153.042,411465.5794557053,712169.45,0.0,867680.0,521.6,55.64410720522584,458.0,452.0,597.0,1677.6050000000002,902.3502440140537,1832.13,0.0,2394.0,2156.40125,219.4365531285942,1832.1125,1832.1125,2394.0,612885.342,329770.06663942576,712169.45,0.0,867680.0,463583.7470000001,44601.85899995525,397569.77,397569.77,509611.9099999998,361661.366,194252.07370737797,397569.77,0.0,509611.8799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48266.537000000004,6040.798284285249,40818.58999999999,40730.749999999985,55346.52000000009,3326.4790000000003,1431.1911883885784,1878.7499999999989,1875.9699999999998,5229.900000000001,2019-10-01,[4. 3. 5. 2. 6.],5,"['Janusz Baczyński' 'Vitalii Rozhkov' 'Bartosz Spychaj' 'Piotr Nowicki'
 'Olga Jędrzejczak' 'Wiktor Doberschuetz' 'Paweł Małyszek'
 'Yaroslav Maslov' 'Paweł Możdżonek' 'Mateusz Sroka' 'Jakub Tomczak'
 'Bartosz Nawrocki' 'Mikołaj Stankowiak' 'Filip Koczorowski'
 'Volodymyr Vagner' 'Tomasz Pietrusewicz' 'Marcin Nowaczyk' 'Paweł Perz'
 'Marcin Jarzembowski' 'Stepan Cherednikov' 'Jarosław Szczepankiewicz'
 'Krzysztof Kosmatka']",22,['PSU PL'],1,['Poznan'],1,[0.5  0.75 1.  ],3,"[ 3500.    3325.    4025.    2975.    3150.    2800.    4500.    4275.
  5175.    3600.    3825.    4050.    3450.    1500.    2700.     175.
   525.     675.    5690.    5121.    6543.5   4836.5    284.5   3698.5
  2276.     350.     225.    5547.75  7681.5   9815.25  7254.75  3414.
  4987.5   4725.    6037.5   4462.5    787.5   4200.    5250.    8535.
   426.75  6412.5   6075.    7762.5   5737.5   1012.5   5400.    6750.
  4950.    2475.     337.5   1050.    8108.25  1280.25  6828.    1687.5
  2100.    3675.    3937.5   7397.   10811.   13087.    9104.    1138.
 10242.    6650.    6300.    8050.    4900.    5600.    7000.    5950.
  8550.    7650.   10350.    7200.     900.    9000.    6900.    3000.
  8100.   11380.    9673.    4550.    2450.    7985.77  6249.73  4513.7
  5902.53  5862.5  11949.    9957.5   5850.    7330.03  6282.88  8028.13
  4188.59  6475.    9900.    5700.    9450.    7700.    6912.5   6928.08
  7967.29  5888.87  4503.25  7350.    3850.    5885.33  7962.5   5192.93
  3469.57  2077.17  2250.    1308.7   1081.1   9281.25  5206.25  9530.75
  4681.25  8961.75  7003.12  6825.     853.5   1024.2   7262.5   7284.38
  7612.5   4112.5 ]",130,0.85,0.21081851067789195,1.0,0.5,1.0,10,7,273,183,2019,1,2019,10,2019,10,2019,6,2019,12,2019,6,10,12,5,29,6,train,1,2019
KE011384-001,True,2019-01-01,2019-08-01,212 days 00:00:00.000000000,960991.25,7.0,962998.25,2156459.3,,2156459.3,2156459.3,2156459.3,2156459.3,,2156459.3,2156459.3,2156459.3,1102.0,,1102.0,1102.0,1102.0,5169.0,,5169.0,5169.0,5169.0,5168.99747,,5168.99747,5168.99747,5168.99747,2156459.3,,2156459.3,2156459.3,2156459.3,1057782.6600000004,,1057782.6600000004,1057782.6600000004,1057782.6600000004,1057782.6600000004,,1057782.6600000004,1057782.6600000004,1057782.6600000004,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,114723.68000000002,,114723.68000000002,114723.68000000002,114723.68000000002,9384.700000000004,,9384.700000000004,9384.700000000004,9384.700000000004,2019-01-01,[6. 3. 4. 5.],4,"['Grzegorz Stępień' 'Rafał Majewski' 'Mariusz Grela' 'Bartosz Maciąg'
 'Artur Ćwik' 'Alicja Pietrzak' 'Szymon Gradka' 'Anna Gizińska'
 'Sebastian Jakowski' 'Bartosz Janaszewski' 'Krystian Dubowik'
 'Bartłomiej Łabno' '#PSU Poland | Test | L4' 'Marta Sztybor'
 'Tomasz Miecznikowski' '#PSU Poland | Digital | L3' 'Dominik Bartos'
 'Krzysztof Jerzy Doroz' 'Aneta Banasiak' '#PSU Poland | PDev | L4'
 'Piotr Słowik' 'Jakub Kamiński' 'Dawid Ogłaza' 'Krzysztof Pijewski'
 'Michał Słowikowski']",25,['PSU PL'],1,['Warsaw' 'Lodz' nan],2,[1.],1,"[ 9000.    8550.   10350.    8100.    6300.    7650.    6650.    7700.
  7000.    8050.    5950.    5600.    6160.    5320.    6440.    5040.
  3080.    4760.    6750.    4900.    6000.    5400.    5700.    6900.
  4800.    5100.   12000.   12600.   11400.    9600.   10800.   13800.
 10200.    5319.94  5880.    5039.94  5599.93  6439.92  4759.94  4479.95
 11380.   12518.   10811.   13087.   10242.    6259.    9673.    6600.
  3000.   13200.    7350.    3150.     700.    5981.71  6487.5   5682.62
  6878.96  5383.54  3589.02  5084.45  9900.    4950.    6828.    1400.
  3850.    3600.    8535.    9450.  ]",68,1.0,,1.0,1.0,1.0,1,12,0,334,2019,1,2019,1,2019,1,2019,1,2019,12,2019,3,10,30,5,29,6,train,1,2019
KE011384-001,True,2019-01-01,2019-08-01,212 days 00:00:00.000000000,960991.25,7.0,962998.25,2149982.249999999,9159.931954169215,2143505.199999999,2143505.199999999,2156459.3,2149982.249999999,9159.931954169215,2143505.199999999,2143505.199999999,2156459.3,1095.0,9.899494936611665,1088.0,1088.0,1102.0,5148.444999999998,29.069159774582918,5127.889999999995,5127.889999999995,5169.0,5148.400105,29.129072932149665,5127.802739999999,5127.802739999999,5168.99747,2149982.249999999,9159.931954169215,2143505.199999999,2143505.199999999,2156459.3,1055229.9350000003,3610.098316008991,1052677.2100000002,1052677.2100000002,1057782.6600000004,1055229.9350000003,3610.098316008991,1052677.2100000002,1052677.2100000002,1057782.6600000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113976.24000000002,1057.0397850601494,113228.80000000002,113228.80000000002,114723.68000000002,9446.750000000004,87.75195154525144,9508.800000000005,9384.700000000004,9508.800000000005,2019-02-01,[6. 3. 4. 5.],4,"['Grzegorz Stępień' 'Rafał Majewski' 'Mariusz Grela' 'Bartosz Maciąg'
 'Artur Ćwik' 'Alicja Pietrzak' 'Szymon Gradka' 'Anna Gizińska'
 'Sebastian Jakowski' 'Bartosz Janaszewski' 'Krystian Dubowik'
 'Bartłomiej Łabno' '#PSU Poland | Test | L4' 'Marta Sztybor'
 'Tomasz Miecznikowski' '#PSU Poland | Digital | L3' 'Dominik Bartos'
 'Krzysztof Jerzy Doroz' 'Aneta Banasiak' '#PSU Poland | PDev | L4'
 'Piotr Słowik' 'Jakub Kamiński' 'Dawid Ogłaza' 'Krzysztof Pijewski'
 'Michał Słowikowski' '#PSU Poland | PDev | L3']",26,['PSU PL'],1,['Warsaw' 'Lodz' nan],2,[1.],1,"[ 9000.    8550.   10350.    8100.    6300.    7650.    6650.    7700.
  7000.    8050.    5950.    5600.    6160.    5320.    6440.    5040.
  3080.    4760.    6750.    4900.    6000.    5400.    5700.    6900.
  4800.    5100.   12000.   12600.   11400.    9600.   10800.   13800.
 10200.    5319.94  5880.    5039.94  5599.93  6439.92  4759.94  4479.95
 11380.   12518.   10811.   13087.   10242.    6259.    9673.    6600.
  3000.   13200.    7350.    3150.     700.    5981.71  6487.5   5682.62
  6878.96  5383.54  3589.02  5084.45  9900.    4950.    6828.    1400.
  3850.    3600.    8535.    9450.   11949.    9104.    5979.84  5680.85
  5887.5   6876.81  5381.85  6278.83  3886.9   5082.86  4812.5   5980.45
  5382.41  4387.5   6877.52  5083.39  5681.43  6279.48 11356.81 10788.97
 11593.38 13060.33 10221.13  6246.24  9653.29 11341.55 10774.48 11166.62
 13042.79 10207.4   6804.93  9640.32  5979.64  5680.66  6876.58  5381.67
  6279.64  3587.78  5082.69  5983.87  5684.68  5250.    6881.45  5385.48
  6283.87  3590.32  5086.29  7966.    5306.7   5027.4   2660.    6423.9
  4748.1   4748.8   4468.8  11992.03 11392.43  9075.   13790.83 10792.82
 12592.03  9593.62 10193.22  8970.22  8521.71  8831.25  8073.2  10315.75
  7624.68  6640.96  6291.44  7175.    8039.06  5941.92  6990.49  5592.39]",144,1.0,0.0,1.0,1.0,1.0,2,12,31,334,2019,1,2019,2,2019,2,2019,1,2019,12,2019,6,10,30,5,29,6,train,1,2019
